ngram,noun,adjective,year,count
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2007,5
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2008,11
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2009,5
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2010,21
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2011,49
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2012,24
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2013,57
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2014,150
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2015,86
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2016,135
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2017,109
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2018,76
wellbeing_noun=>eudaimonic_adj,wellbeing,eudaimonic,2019,169
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,1997,1
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2002,3
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2005,5
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2007,1
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2008,3
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2009,1
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2010,3
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2012,8
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2013,1
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2014,1
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2015,5
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2016,1
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2017,9
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2018,2
wellbeing_noun=>stakeholder_adj,wellbeing,stakeholder,2019,3
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1908,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1920,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1931,2
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1946,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1960,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1961,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1965,3
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1972,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1973,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1977,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1978,3
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1979,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1983,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1984,2
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1985,14
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1986,6
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1988,2
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1989,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1990,3
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1993,3
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1995,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,1999,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,2003,4
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,2004,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,2007,3
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,2011,4
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,2012,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,2015,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,2016,1
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,2017,2
wellbeing_noun=>unprecedented_adj,wellbeing,unprecedented,2019,3
wellbeing_noun=>certain_adj,wellbeing,certain,1835,1
wellbeing_noun=>certain_adj,wellbeing,certain,1869,1
wellbeing_noun=>certain_adj,wellbeing,certain,1870,1
wellbeing_noun=>certain_adj,wellbeing,certain,1891,2
wellbeing_noun=>certain_adj,wellbeing,certain,1894,4
wellbeing_noun=>certain_adj,wellbeing,certain,1895,3
wellbeing_noun=>certain_adj,wellbeing,certain,1905,9
wellbeing_noun=>certain_adj,wellbeing,certain,1909,2
wellbeing_noun=>certain_adj,wellbeing,certain,1910,1
wellbeing_noun=>certain_adj,wellbeing,certain,1914,1
wellbeing_noun=>certain_adj,wellbeing,certain,1916,6
wellbeing_noun=>certain_adj,wellbeing,certain,1922,3
wellbeing_noun=>certain_adj,wellbeing,certain,1923,4
wellbeing_noun=>certain_adj,wellbeing,certain,1925,6
wellbeing_noun=>certain_adj,wellbeing,certain,1926,1
wellbeing_noun=>certain_adj,wellbeing,certain,1927,1
wellbeing_noun=>certain_adj,wellbeing,certain,1930,1
wellbeing_noun=>certain_adj,wellbeing,certain,1931,1
wellbeing_noun=>certain_adj,wellbeing,certain,1934,1
wellbeing_noun=>certain_adj,wellbeing,certain,1939,2
wellbeing_noun=>certain_adj,wellbeing,certain,1945,2
wellbeing_noun=>certain_adj,wellbeing,certain,1946,2
wellbeing_noun=>certain_adj,wellbeing,certain,1947,5
wellbeing_noun=>certain_adj,wellbeing,certain,1952,1
wellbeing_noun=>certain_adj,wellbeing,certain,1954,1
wellbeing_noun=>certain_adj,wellbeing,certain,1955,9
wellbeing_noun=>certain_adj,wellbeing,certain,1958,6
wellbeing_noun=>certain_adj,wellbeing,certain,1963,1
wellbeing_noun=>certain_adj,wellbeing,certain,1964,3
wellbeing_noun=>certain_adj,wellbeing,certain,1966,5
wellbeing_noun=>certain_adj,wellbeing,certain,1967,2
wellbeing_noun=>certain_adj,wellbeing,certain,1969,2
wellbeing_noun=>certain_adj,wellbeing,certain,1971,1
wellbeing_noun=>certain_adj,wellbeing,certain,1973,1
wellbeing_noun=>certain_adj,wellbeing,certain,1974,2
wellbeing_noun=>certain_adj,wellbeing,certain,1976,4
wellbeing_noun=>certain_adj,wellbeing,certain,1978,3
wellbeing_noun=>certain_adj,wellbeing,certain,1980,2
wellbeing_noun=>certain_adj,wellbeing,certain,1981,2
wellbeing_noun=>certain_adj,wellbeing,certain,1982,5
wellbeing_noun=>certain_adj,wellbeing,certain,1983,1
wellbeing_noun=>certain_adj,wellbeing,certain,1984,3
wellbeing_noun=>certain_adj,wellbeing,certain,1986,2
wellbeing_noun=>certain_adj,wellbeing,certain,1987,2
wellbeing_noun=>certain_adj,wellbeing,certain,1988,4
wellbeing_noun=>certain_adj,wellbeing,certain,1989,1
wellbeing_noun=>certain_adj,wellbeing,certain,1990,2
wellbeing_noun=>certain_adj,wellbeing,certain,1991,5
wellbeing_noun=>certain_adj,wellbeing,certain,1993,1
wellbeing_noun=>certain_adj,wellbeing,certain,1994,2
wellbeing_noun=>certain_adj,wellbeing,certain,1995,1
wellbeing_noun=>certain_adj,wellbeing,certain,1996,5
wellbeing_noun=>certain_adj,wellbeing,certain,1997,3
wellbeing_noun=>certain_adj,wellbeing,certain,1998,1
wellbeing_noun=>certain_adj,wellbeing,certain,2000,5
wellbeing_noun=>certain_adj,wellbeing,certain,2001,3
wellbeing_noun=>certain_adj,wellbeing,certain,2002,1
wellbeing_noun=>certain_adj,wellbeing,certain,2003,1
wellbeing_noun=>certain_adj,wellbeing,certain,2005,1
wellbeing_noun=>certain_adj,wellbeing,certain,2006,4
wellbeing_noun=>certain_adj,wellbeing,certain,2007,2
wellbeing_noun=>certain_adj,wellbeing,certain,2008,2
wellbeing_noun=>certain_adj,wellbeing,certain,2009,2
wellbeing_noun=>certain_adj,wellbeing,certain,2010,4
wellbeing_noun=>certain_adj,wellbeing,certain,2011,1
wellbeing_noun=>certain_adj,wellbeing,certain,2012,1
wellbeing_noun=>certain_adj,wellbeing,certain,2013,4
wellbeing_noun=>certain_adj,wellbeing,certain,2014,5
wellbeing_noun=>certain_adj,wellbeing,certain,2016,2
wellbeing_noun=>certain_adj,wellbeing,certain,2017,2
wellbeing_noun=>certain_adj,wellbeing,certain,2018,8
wellbeing_noun=>certain_adj,wellbeing,certain,2019,8
wellbeing_noun=>vague_adj,wellbeing,vague,1908,1
wellbeing_noun=>vague_adj,wellbeing,vague,1910,4
wellbeing_noun=>vague_adj,wellbeing,vague,1911,2
wellbeing_noun=>vague_adj,wellbeing,vague,1922,2
wellbeing_noun=>vague_adj,wellbeing,vague,1923,1
wellbeing_noun=>vague_adj,wellbeing,vague,1927,1
wellbeing_noun=>vague_adj,wellbeing,vague,1952,3
wellbeing_noun=>vague_adj,wellbeing,vague,1987,1
wellbeing_noun=>vague_adj,wellbeing,vague,1988,1
wellbeing_noun=>vague_adj,wellbeing,vague,1995,1
wellbeing_noun=>vague_adj,wellbeing,vague,1996,2
wellbeing_noun=>vague_adj,wellbeing,vague,1997,3
wellbeing_noun=>vague_adj,wellbeing,vague,2000,1
wellbeing_noun=>vague_adj,wellbeing,vague,2001,1
wellbeing_noun=>vague_adj,wellbeing,vague,2003,3
wellbeing_noun=>vague_adj,wellbeing,vague,2006,1
wellbeing_noun=>vague_adj,wellbeing,vague,2007,1
wellbeing_noun=>vague_adj,wellbeing,vague,2008,1
wellbeing_noun=>vague_adj,wellbeing,vague,2010,1
wellbeing_noun=>vague_adj,wellbeing,vague,2012,1
wellbeing_noun=>vague_adj,wellbeing,vague,2013,3
wellbeing_noun=>vague_adj,wellbeing,vague,2014,1
wellbeing_noun=>vague_adj,wellbeing,vague,2016,1
wellbeing_noun=>vague_adj,wellbeing,vague,2017,2
wellbeing_noun=>vague_adj,wellbeing,vague,2018,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1919,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1925,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1940,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1941,6
wellbeing_noun=>civilian_adj,wellbeing,civilian,1942,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1952,2
wellbeing_noun=>civilian_adj,wellbeing,civilian,1958,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1964,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1965,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1975,2
wellbeing_noun=>civilian_adj,wellbeing,civilian,1976,4
wellbeing_noun=>civilian_adj,wellbeing,civilian,1981,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1983,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,1986,2
wellbeing_noun=>civilian_adj,wellbeing,civilian,1995,7
wellbeing_noun=>civilian_adj,wellbeing,civilian,1999,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,2000,4
wellbeing_noun=>civilian_adj,wellbeing,civilian,2004,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,2008,2
wellbeing_noun=>civilian_adj,wellbeing,civilian,2009,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,2010,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,2013,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,2014,1
wellbeing_noun=>civilian_adj,wellbeing,civilian,2015,3
wellbeing_noun=>civilian_adj,wellbeing,civilian,2017,2
wellbeing_noun=>civilian_adj,wellbeing,civilian,2018,1
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,1938,1
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,1939,1
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2004,4
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2005,2
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2006,4
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2007,4
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2008,2
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2010,6
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2011,2
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2012,3
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2013,5
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2014,3
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2015,2
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2016,1
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2017,4
wellbeing_noun=>adolescent_adj,wellbeing,adolescent,2018,3
wellbeing_noun=>ideal_adj,wellbeing,ideal,1874,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,1902,6
wellbeing_noun=>ideal_adj,wellbeing,ideal,1914,6
wellbeing_noun=>ideal_adj,wellbeing,ideal,1924,2
wellbeing_noun=>ideal_adj,wellbeing,ideal,1947,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,1965,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,1967,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,1970,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,1986,4
wellbeing_noun=>ideal_adj,wellbeing,ideal,1991,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,1995,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,2002,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,2006,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,2008,1
wellbeing_noun=>ideal_adj,wellbeing,ideal,2009,2
wellbeing_noun=>ideal_adj,wellbeing,ideal,2011,4
wellbeing_noun=>ideal_adj,wellbeing,ideal,2012,2
wellbeing_noun=>ideal_adj,wellbeing,ideal,2013,16
wellbeing_noun=>ideal_adj,wellbeing,ideal,2014,2
wellbeing_noun=>ideal_adj,wellbeing,ideal,2015,2
wellbeing_noun=>ideal_adj,wellbeing,ideal,2017,2
wellbeing_noun=>ideal_adj,wellbeing,ideal,2018,3
wellbeing_noun=>ideal_adj,wellbeing,ideal,2019,6
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1964,2
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1970,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1980,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1985,3
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1986,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1987,5
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1988,3
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1990,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1991,2
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1992,3
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1993,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1994,7
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1995,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1996,4
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,1999,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2002,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2003,2
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2004,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2005,4
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2007,5
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2008,2
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2009,1
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2010,4
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2011,4
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2012,3
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2013,4
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2014,5
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2015,6
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2016,7
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2017,7
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2018,6
wellbeing_noun=>psychiatric_adj,wellbeing,psychiatric,2019,5
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1930,2
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1933,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1938,2
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1945,3
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1949,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1950,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1953,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1956,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1962,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1967,4
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1968,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1969,2
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1976,2
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1978,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1980,5
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1986,3
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1989,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,1998,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2000,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2001,2
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2002,4
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2003,2
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2004,3
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2005,2
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2006,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2007,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2011,1
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2013,5
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2014,3
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2016,3
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2017,7
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2018,7
wellbeing_noun=>sufficient_adj,wellbeing,sufficient,2019,8
wellbeing_noun=>minimal_adj,wellbeing,minimal,1966,3
wellbeing_noun=>minimal_adj,wellbeing,minimal,1973,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,1977,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,1978,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,1979,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,1981,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,1982,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,1983,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,1984,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,1985,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,1986,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,1987,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,1988,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,1989,7
wellbeing_noun=>minimal_adj,wellbeing,minimal,1990,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,1991,4
wellbeing_noun=>minimal_adj,wellbeing,minimal,1992,3
wellbeing_noun=>minimal_adj,wellbeing,minimal,1993,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,1994,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,1996,7
wellbeing_noun=>minimal_adj,wellbeing,minimal,1997,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,1998,4
wellbeing_noun=>minimal_adj,wellbeing,minimal,1999,3
wellbeing_noun=>minimal_adj,wellbeing,minimal,2000,4
wellbeing_noun=>minimal_adj,wellbeing,minimal,2001,5
wellbeing_noun=>minimal_adj,wellbeing,minimal,2003,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,2005,4
wellbeing_noun=>minimal_adj,wellbeing,minimal,2006,6
wellbeing_noun=>minimal_adj,wellbeing,minimal,2007,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,2008,6
wellbeing_noun=>minimal_adj,wellbeing,minimal,2009,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,2010,6
wellbeing_noun=>minimal_adj,wellbeing,minimal,2011,2
wellbeing_noun=>minimal_adj,wellbeing,minimal,2012,1
wellbeing_noun=>minimal_adj,wellbeing,minimal,2013,11
wellbeing_noun=>minimal_adj,wellbeing,minimal,2014,5
wellbeing_noun=>minimal_adj,wellbeing,minimal,2015,8
wellbeing_noun=>minimal_adj,wellbeing,minimal,2016,3
wellbeing_noun=>minimal_adj,wellbeing,minimal,2017,4
wellbeing_noun=>minimal_adj,wellbeing,minimal,2018,3
wellbeing_noun=>minimal_adj,wellbeing,minimal,2019,3
wellbeing_noun=>social_adj,wellbeing,social,1864,3
wellbeing_noun=>social_adj,wellbeing,social,1881,3
wellbeing_noun=>social_adj,wellbeing,social,1901,3
wellbeing_noun=>social_adj,wellbeing,social,1905,4
wellbeing_noun=>social_adj,wellbeing,social,1907,2
wellbeing_noun=>social_adj,wellbeing,social,1916,1
wellbeing_noun=>social_adj,wellbeing,social,1917,3
wellbeing_noun=>social_adj,wellbeing,social,1918,9
wellbeing_noun=>social_adj,wellbeing,social,1920,1
wellbeing_noun=>social_adj,wellbeing,social,1921,1
wellbeing_noun=>social_adj,wellbeing,social,1926,2
wellbeing_noun=>social_adj,wellbeing,social,1927,2
wellbeing_noun=>social_adj,wellbeing,social,1928,3
wellbeing_noun=>social_adj,wellbeing,social,1936,1
wellbeing_noun=>social_adj,wellbeing,social,1937,3
wellbeing_noun=>social_adj,wellbeing,social,1938,2
wellbeing_noun=>social_adj,wellbeing,social,1939,1
wellbeing_noun=>social_adj,wellbeing,social,1940,3
wellbeing_noun=>social_adj,wellbeing,social,1941,1
wellbeing_noun=>social_adj,wellbeing,social,1942,1
wellbeing_noun=>social_adj,wellbeing,social,1944,2
wellbeing_noun=>social_adj,wellbeing,social,1945,1
wellbeing_noun=>social_adj,wellbeing,social,1946,1
wellbeing_noun=>social_adj,wellbeing,social,1947,1
wellbeing_noun=>social_adj,wellbeing,social,1948,1
wellbeing_noun=>social_adj,wellbeing,social,1949,1
wellbeing_noun=>social_adj,wellbeing,social,1950,3
wellbeing_noun=>social_adj,wellbeing,social,1951,4
wellbeing_noun=>social_adj,wellbeing,social,1952,2
wellbeing_noun=>social_adj,wellbeing,social,1954,1
wellbeing_noun=>social_adj,wellbeing,social,1957,2
wellbeing_noun=>social_adj,wellbeing,social,1958,3
wellbeing_noun=>social_adj,wellbeing,social,1959,3
wellbeing_noun=>social_adj,wellbeing,social,1960,4
wellbeing_noun=>social_adj,wellbeing,social,1961,2
wellbeing_noun=>social_adj,wellbeing,social,1962,2
